iteration,target_context_weight,docking_support_weight,solubility_no_chaperone_weight,E7_residual_weight,target_rank,best_competitor,score_gap
4725,0.52766330471518064,0.18185896310915492,0.23867730803391865,0.051800424141745766,1,A0A7U4GHF9,0.25073927440178911
4726,0.54366028948387157,0.21100184664415822,0.20064393568305863,0.044693928188911568,1,A0A7U4GHF9,0.24484687791662818
4727,0.55273826504577539,0.20174045114540406,0.20048797075992419,0.045033313048896392,1,A0A7U4GHF9,0.24999870798530877
4728,0.5577003835841392,0.17850882920472969,0.22233485813014256,0.041455929080988635,1,A0A7U4GHF9,0.26063611957832633
4729,0.54461806849316396,0.20682539754565424,0.21032162678075531,0.038234907180426575,1,A0A7U4GHF9,0.24833464505721425
4730,0.56850245816551048,0.1556029608515796,0.22605677754912262,0.049837803433787464,1,A0A7U4GHF9,0.26907790460027869
4731,0.56549378538475537,0.20645491989779216,0.17396970327063782,0.054081591446814521,1,A0A7U4GHF9,0.24828976383897172
4732,0.52512738026363814,0.19412593898572786,0.22907268427578767,0.051673996474846398,1,A0A7U4GHF9,0.24568033828834601
4733,0.52994583089641867,0.21725611746057263,0.19362554942738483,0.059172502215623771,1,A0A7U4GHF9,0.23593611814573656
4734,0.53486032688846097,0.21126132581940535,0.20459751349201785,0.049280833800115782,1,A0A7U4GHF9,0.24179989009296432
4735,0.5547633463869307,0.18940822417707706,0.21621792915689303,0.039610500279099042,1,A0A7U4GHF9,0.25647337370261236
4736,0.52818028007631945,0.19250100042707102,0.23291787909598397,0.046400840400625552,1,A0A7U4GHF9,0.2483019743665198
4737,0.60168496650744097,0.19636480768355213,0.15218678337795422,0.049763442431052719,1,A0A7U4GHF9,0.26029477601338591
4738,0.48215882601881938,0.23310683826978695,0.23107742257681668,0.053656913134577044,1,I7K2S1,0.22117547200207921
4739,0.58134405700021285,0.19191558831517563,0.17452056027989679,0.052219794404714595,1,A0A7U4GHF9,0.2573329489700833
4740,0.59464089430117106,0.16282534201584783,0.18997215252085697,0.052561611162124183,1,A0A7U4GHF9,0.27073986592145083
4741,0.5602611746084466,0.21989260953025375,0.16499198412465971,0.054854231736639787,1,A0A7U4GHF9,0.24202418842123208
4742,0.5071149105427335,0.21412707093162989,0.23005090649441298,0.048707112031223611,1,A0A7U4GHF9,0.23546532187347469
4743,0.59497967977575572,0.18538588975171788,0.16702167946549429,0.052612751007032027,1,A0A7U4GHF9,0.26233589708601757
4744,0.53961115191704945,0.22797970386323568,0.18685216144621072,0.045556982773504187,1,A0A7U4GHF9,0.23746100954337668
4745,0.52923250983441039,0.23053547347804304,0.19519186069240793,0.045040155995138637,1,A0A7U4GHF9,0.23461648942740376
4746,0.54045672300117842,0.22178751722551468,0.17712886558558882,0.060626894187717918,1,A0A7U4GHF9,0.2358980679270456
4747,0.46609776310129736,0.23949299271312061,0.2375430027411983,0.056866241444383674,1,I7K2S1,0.21320326392089595
4748,0.53459201733790596,0.205613765213221,0.19477613788275372,0.065018079566119283,1,A0A7U4GHF9,0.23963613321943045
4749,0.50751087488808011,0.21085772872543007,0.22466465550207584,0.056966740884414141,1,A0A7U4GHF9,0.23454885123784497
4750,0.51596116470422237,0.20831389220212851,0.22843375697299645,0.047291186120652688,1,A0A7U4GHF9,0.23975105507049987
4751,0.55549823364714723,0.2014017051416091,0.19434915997758723,0.048750901233656475,1,A0A7U4GHF9,0.24966545379556071
4752,0.50229117479369201,0.19219390818617413,0.24627227793563097,0.059242639084502807,1,A0A7U4GHF9,0.2399144723596075
4753,0.49523392304825731,0.21138321416632447,0.24641040441246545,0.046972458372952719,1,A0A7U4GHF9,0.23464127410877389
4754,0.55895880891661587,0.19073679128898596,0.20174636720979683,0.048558032584601486,1,A0A7U4GHF9,0.25439012579075559
4755,0.61408893379109619,0.17160528782614246,0.16635328905224536,0.047952489330515796,1,A0A7U4GHF9,0.27248257093618955
4756,0.53741066485637634,0.18770604912062008,0.23488061549813452,0.040002670524869138,1,A0A7U4GHF9,0.25361963348147942
4757,0.57833207624322591,0.20216494013861971,0.16990332128409108,0.049599662334063245,1,A0A7U4GHF9,0.25360737900680519
4758,0.57825883595081606,0.20330457726591533,0.17037873691034311,0.048057849872925391,1,A0A7U4GHF9,0.25358016958087681
4759,0.55410804562119165,0.16599882844573974,0.2276572366023964,0.052235889330672199,1,A0A7U4GHF9,0.26172783230260999
4760,0.54661124626989155,0.19339714265447833,0.2117308204817295,0.048260790593900683,1,A0A7U4GHF9,0.25106317043463744
4761,0.57622211601338014,0.17460438737177233,0.1980928843478893,0.051080612266958252,1,A0A7U4GHF9,0.26312820680610216
4762,0.5723927766503929,0.21325746743867113,0.16196979298216249,0.05237996292877347,1,A0A7U4GHF9,0.24754351103983263
4763,0.56532129429014255,0.18867911121054715,0.18822736291244846,0.057772231586861844,1,A0A7U4GHF9,0.25392739027007849
4764,0.57933975581199604,0.16694458273557791,0.21335492264849401,0.04036073880393206,1,A0A7U4GHF9,0.26948793607218668
4765,0.60174584736236414,0.17952584338051633,0.16824267774791105,0.050485631509208352,1,A0A7U4GHF9,0.2664243488733391
4766,0.49948198989967302,0.24076362987547029,0.20047478557225609,0.059279594652600569,1,I7K2S1,0.21996756540631979
4767,0.56949717738517869,0.20359684742210832,0.17540598198504595,0.051499993207667016,1,A0A7U4GHF9,0.25083593918527447
4768,0.54773265521244585,0.20103631886671353,0.187338657252659,0.063892368668181515,1,A0A7U4GHF9,0.24421875784374281
4769,0.50412631333189062,0.22506152506659491,0.21977351390369279,0.051038647697821675,1,A0A7U4GHF9,0.23015711101433933
4770,0.55328587971022614,0.19143513263378981,0.20139339725825275,0.0538855903977314,1,A0A7U4GHF9,0.25158988656018799
4771,0.5864572762227952,0.15743108565748032,0.20638461935286001,0.049727018766864355,1,A0A7U4GHF9,0.27192634055406084
4772,0.52697966657467654,0.20913737471409327,0.20785675995333899,0.056026198757891277,1,A0A7U4GHF9,0.23924575125758241
4773,0.58780493715444948,0.18202841863367739,0.17847422370062868,0.051692420511244515,1,A0A7U4GHF9,0.26244148761719999
4774,0.56632197782161753,0.19228491680837045,0.18984084761912581,0.051552257750886281,1,A0A7U4GHF9,0.25444229018308195
4775,0.59796335940050305,0.16056721041576361,0.1871808827908211,0.054288547392912147,1,A0A7U4GHF9,0.27177067057628057
4776,0.55610144999932543,0.18844279881579465,0.19560512660533033,0.059850624579549525,1,A0A7U4GHF9,0.2516582831490588
4777,0.5529872354894122,0.17827553992556786,0.22313219630443995,0.045605028280579919,1,A0A7U4GHF9,0.25868901161839641
4778,0.63041710801545348,0.16267459735239129,0.16467205194910184,0.042236242683053461,1,A0A7U4GHF9,0.28055234801307383
4779,0.53357651135027517,0.22220522400156287,0.18321898939003317,0.060999275258128691,1,A0A7U4GHF9,0.23429876693835905
4780,0.49551193739862304,0.21840449521374702,0.23366738818161958,0.052416179206010292,1,A0A7U4GHF9,0.230601138212436
4781,0.53870103747645204,0.20410745448259032,0.20690002925409059,0.050291478786867003,1,A0A7U4GHF9,0.24495934749932979
4782,0.57309395191722023,0.15696549446183769,0.21570016022286309,0.054240393398078873,1,A0A7U4GHF9,0.26828034068912687
4783,0.55852815020665059,0.17174171094659568,0.21674669479262268,0.052983444054131017,1,A0A7U4GHF9,0.26023697115421773
4784,0.52413061823030593,0.20687019134421719,0.215437092200888,0.053562098224588822,1,A0A7U4GHF9,0.24020161325059819
4785,0.59971517395530871,0.1638827566621528,0.18435978439095438,0.052042284991584052,1,A0A7U4GHF9,0.27147330015442372
4786,0.62187392122180674,0.17582350818068365,0.16151564487226516,0.040786925725244491,1,A0A7U4GHF9,0.27434594513243737
4787,0.57061248128872522,0.18913075114234518,0.19354733666647916,0.046709430902450451,1,A0A7U4GHF9,0.25776302412113516
4788,0.56226103672523131,0.16941183684213409,0.22288149892335571,0.04544562750927883,1,A0A7U4GHF9,0.26386400385639985
4789,0.53580208964766241,0.20622401200343221,0.19569055074862735,0.062283347600278031,1,A0A7U4GHF9,0.24037830671359117
4790,0.56790771195664413,0.20226515505142714,0.18824024937095454,0.041586883620974083,1,A0A7U4GHF9,0.25368835214083019
4791,0.52689311876961364,0.21673285966784064,0.21800736705463564,0.038366654507910047,1,A0A7U4GHF9,0.24112659999656771
4792,0.59416084107134304,0.19345078193909215,0.16755402955159188,0.044834347437972953,1,A0A7U4GHF9,0.26124303800637239
4793,0.56275009279890276,0.18972246189142331,0.20229900473839288,0.045228440571281038,1,A0A7U4GHF9,0.2564047900474461
4794,0.50706281235009532,0.22771421747889825,0.21039412787321712,0.054828842297789317,1,A0A7U4GHF9,0.22871752187098227
4795,0.56418624283084007,0.18377038891707018,0.18770645752410114,0.064336910727988555,1,A0A7U4GHF9,0.25378202398850802
4796,0.51274178745886789,0.24815896468280504,0.19014784031526782,0.048951407543059273,1,I7K2S1,0.22303898299576985
4797,0.56556580169462822,0.21657066242964695,0.17724043137895393,0.040623104496770826,1,A0A7U4GHF9,0.24812815639749219
4798,0.4987471313078165,0.23001255470405227,0.22749462986107932,0.043745684127052029,1,A0A7U4GHF9,0.22921103339018833
4799,0.54978547981208814,0.1730831421386784,0.2237986148931411,0.05333276315609238,1,A0A7U4GHF9,0.25793416685437154
4800,0.53176898178004961,0.24021384116845995,0.18179300808209561,0.046224168969394873,1,A0A7U4GHF9,0.23116563483889618
4801,0.56385008778998336,0.19276070352633409,0.19966288325636372,0.043726325427318878,1,A0A7U4GHF9,0.25588422141816747
4802,0.58047036365344629,0.21041845153706665,0.16103089451653807,0.048080290292949142,1,A0A7U4GHF9,0.2513392376443484
4803,0.49738952865077768,0.21872565783436321,0.2342460532339532,0.049638760280905928,1,A0A7U4GHF9,0.23159340498260717
4804,0.56217685111172577,0.19368773676975312,0.193273571067684,0.050861841050837096,1,A0A7U4GHF9,0.25329304673922248
4805,0.52816935202137827,0.22804231673144315,0.18354374098492945,0.060244590262249251,1,A0A7U4GHF9,0.23125841070237485
4806,0.59724965669970076,0.20875486140757885,0.15287717222006533,0.041118309672655055,1,A0A7U4GHF9,0.2571078349080882
4807,0.59487704823960286,0.16480992200969319,0.19770276265013934,0.042610267100564397,1,A0A7U4GHF9,0.27271578908917038
4808,0.53551119717426054,0.17976684715763716,0.2290467920980005,0.055675163570101868,1,A0A7U4GHF9,0.25201392500429443
4809,0.58022301297907641,0.19158201553902879,0.18354765837775577,0.044647313104139073,1,A0A7U4GHF9,0.2592737737563624
4810,0.52069995693196081,0.23527207692416799,0.19363588404482465,0.050392082099046567,1,A0A7U4GHF9,0.22973798702035375
4811,0.5140929841677756,0.18160048810074059,0.24478819355070655,0.059518334180777288,1,A0A7U4GHF9,0.24611425513201746
4812,0.58112765879941386,0.19717740390004121,0.16467290978900895,0.057022027511535997,1,A0A7U4GHF9,0.25402818035156205
4813,0.5614282082750881,0.19522335131823118,0.18824613924851907,0.055102301158161532,1,A0A7U4GHF9,0.25143203389972901
4814,0.54999532480347169,0.21499790423750542,0.18524733918843245,0.049759431770590355,1,A0A7U4GHF9,0.24322433676512412
4815,0.57421976341199887,0.20243231832970315,0.17194891400306522,0.051399004255232757,1,A0A7U4GHF9,0.25222119014833633
4816,0.5005973652465352,0.25991088091719505,0.19545092354100443,0.044040830295265322,1,I7K2S1,0.21610587315893004
4817,0.55893377447328951,0.19281495374102989,0.20238119774694688,0.045870074038733666,1,A0A7U4GHF9,0.25432848262754804
4818,0.52974321726647766,0.18278299953025035,0.22489070734497876,0.062583075858293299,1,A0A7U4GHF9,0.24790174644517426
4819,0.50896477225362835,0.21809560652124213,0.219336931077139,0.053602690147990684,1,A0A7U4GHF9,0.23302346511965899
4820,0.56317257469283166,0.20348311975136707,0.1824899044574203,0.050854401098380957,1,A0A7U4GHF9,0.24981777069990296
4821,0.59343318452214688,0.18869654951473552,0.1721189800056297,0.045751285957487939,1,A0A7U4GHF9,0.26263669625105468
4822,0.53724834709327574,0.22370462950359993,0.18498892007754111,0.054058103325583175,1,A0A7U4GHF9,0.23631825547019669
4823,0.57804305078644402,0.16026671656777786,0.2157342290791906,0.045956003566587571,1,A0A7U4GHF9,0.27023461007052874
4824,0.5672348509239209,0.22118778322568269,0.15688039557257405,0.054696970277822284,1,A0A7U4GHF9,0.24294189414060063
4825,0.52905246530187833,0.19831118172336928,0.21880279967706801,0.053833553297684314,1,A0A7U4GHF9,0.24429734669490966
4826,0.54646279012938059,0.22402247325136801,0.17743258330713754,0.052082153312113806,1,A0A7U4GHF9,0.23852822397393958
4827,0.57705585483282396,0.19509286890796165,0.17629776069547276,0.051553515563741784,1,A0A7U4GHF9,0.25548417989887529
4828,0.50762001904755516,0.19244066594642986,0.24783482399728748,0.052104491008727431,1,A0A7U4GHF9,0.24277977985441646
4829,0.60008536608249663,0.1856070046852015,0.15906434585214485,0.055243283380157084,1,A0A7U4GHF9,0.2625426293690496
4830,0.5542562206698507,0.21543670989803201,0.1725906199222173,0.057716449509900035,1,A0A7U4GHF9,0.24175349672957824
4831,0.5449962439168109,0.19457793261842443,0.20875258559082205,0.051673237873942714,1,A0A7U4GHF9,0.2493885544619282
4832,0.57553754051380468,0.20441801208074425,0.17278732374835021,0.04725712365710108,1,A0A7U4GHF9,0.2528468962340652
4833,0.58525638194804497,0.21988160653473326,0.15183589836729794,0.043026113149923655,1,A0A7U4GHF9,0.25008412207554731
4834,0.60965842940831716,0.18722417054018844,0.1640789885726226,0.039038411478871729,1,A0A7U4GHF9,0.26815856936452476
4835,0.60327137572536638,0.19674733878394013,0.15602808972890997,0.043953195761783477,1,A0A7U4GHF9,0.26202207210543738
4836,0.5010119741357798,0.1790819564237954,0.25812404440283465,0.061782025037590275,1,A0A7U4GHF9,0.24389729279031314
4837,0.54346907083010709,0.1984346618708368,0.20654246050994882,0.051553806789107343,1,A0A7U4GHF9,0.24767700020439964
4838,0.53685919078264344,0.23166858899848425,0.18174340821944227,0.049728811999430154,1,A0A7U4GHF9,0.23442037856683429
4839,0.59688470275170247,0.20817204102265324,0.15484097061376809,0.040102285611876246,1,A0A7U4GHF9,0.25752805569810988
4840,0.47332685322337809,0.23600586704347709,0.2471633541032156,0.043503925629929205,1,I7K2S1,0.22092675916358639
4841,0.57142187833560654,0.20444778508125561,0.18174002170555159,0.042390314877586328,1,A0A7U4GHF9,0.25334016838585061
4842,0.58137881680700731,0.1836273308855855,0.1919498612238221,0.043043991083584997,1,A0A7U4GHF9,0.26291175379987242
4843,0.53901670127626866,0.21884540495130941,0.19213565729143073,0.050002236480991176,1,A0A7U4GHF9,0.23957445465566318
4844,0.53275354001273068,0.18370620238415222,0.22680242285564203,0.056737834747474951,1,A0A7U4GHF9,0.24971366389097371
4845,0.5556967823772504,0.20510733969964615,0.19426187207003107,0.044934005853072445,1,A0A7U4GHF9,0.24934074113445204
4846,0.55986639330040633,0.200574091491242,0.20304194004149964,0.036517575166851779,1,A0A7U4GHF9,0.25411495419275432
4847,0.54488378536803805,0.20808652373689857,0.20189596071197066,0.045133730183092663,1,A0A7U4GHF9,0.24606022612152478
4848,0.5177699140116887,0.23520775750093953,0.20187252646342166,0.045149802023950199,1,A0A7U4GHF9,0.23059878392047728
4849,0.49973547237158711,0.22600094711945715,0.22869322535772785,0.045570355151227877,1,A0A7U4GHF9,0.23041732497062672
4850,0.54705658039930061,0.21237679330955581,0.18738185971791482,0.053184766573228834,1,A0A7U4GHF9,0.24271299028757587
4851,0.53279331496549864,0.20718731915164013,0.2156805953129606,0.044338770569900543,1,A0A7U4GHF9,0.24425139288447262
4852,0.53934515598794575,0.20014275769378476,0.20348739360406709,0.057024692714202498,1,A0A7U4GHF9,0.24476205870136214
4853,0.55241063162470905,0.19001484589533846,0.19913404115728073,0.058440481322671774,1,A0A7U4GHF9,0.25072764259198743
4854,0.55534613803735633,0.1571260274559847,0.23290462015889651,0.054623214347762503,1,A0A7U4GHF9,0.26465380525016224
4855,0.53078879123592493,0.2380072907186816,0.17350821708385203,0.057695700961541523,1,A0A7U4GHF9,0.22871927068539988
4856,0.49795583225330814,0.23542285038969202,0.2033577032012778,0.063263614155721987,1,I7K2S1,0.22083433158668808
4857,0.58563039406664841,0.18977123046916966,0.17549142146396887,0.049106954000212942,1,A0A7U4GHF9,0.25980955409486461
4858,0.47488233259047397,0.2502259531193024,0.22579832204084976,0.049093392249373834,1,I7K2S1,0.2127807624103264
4859,0.52251858033056586,0.18437973027173185,0.23298948013072548,0.06011220926697676,1,A0A7U4GHF9,0.24655721868052927
4860,0.530917809231784,0.21943837559712459,0.20102123984099585,0.048622575330095598,1,A0A7U4GHF9,0.2381423693813346
4861,0.47104454011503555,0.23609847876483819,0.23596220102243015,0.056894780097696059,1,I7K2S1,0.21600535132004017
4862,0.51703123205562562,0.23877469669913287,0.18484662139654889,0.059347449848692495,1,I7K2S1,0.22516675865630409
4863,0.50226202942118325,0.2112773561875835,0.23722924667924403,0.049231367711989278,1,A0A7U4GHF9,0.2354455750697988
4864,0.58737538691945124,0.17662746907912613,0.19472855644621992,0.041268587555202574,1,A0A7U4GHF9,0.26718275474380249
4865,0.5642759313157748,0.18942516693072348,0.19144787779739988,0.054851023956101856,1,A0A7U4GHF9,0.25422860982165163
4866,0.52174356856588344,0.22707985613496209,0.19930878421751069,0.051867791081643702,1,A0A7U4GHF9,0.23261583765220728
4867,0.57789263482431086,0.21338118530983227,0.16348218648522783,0.045243993380628934,1,A0A7U4GHF9,0.25048772567614863
4868,0.48597164299419848,0.20813461499635308,0.25442451221387657,0.051469229795571857,1,A0A7U4GHF9,0.23284321042034595
4869,0.50417946247235679,0.20792219169246492,0.23444293883762762,0.053455406997550657,1,A0A7U4GHF9,0.23594246690576526
4870,0.55180960391852096,0.16481036137654234,0.23015835974431292,0.053221674960623785,1,A0A7U4GHF9,0.26145990063147795
4871,0.53013445967106665,0.20460378818332672,0.21901987460616598,0.046241877539440729,1,A0A7U4GHF9,0.24418957139890596
4872,0.53967305853772518,0.21519352733647115,0.18848509707737432,0.056648317048429389,1,A0A7U4GHF9,0.23928571151541911
4873,0.58220122338577684,0.21626274916588226,0.16375078254271294,0.037785244905627902,1,A0A7U4GHF9,0.25225246637170351
4874,0.54377455776122385,0.20530428197713868,0.19620682327252312,0.05471433698911423,1,A0A7U4GHF9,0.24431251742318882
4875,0.58026829947525094,0.16626805269898554,0.1973468012630388,0.056116846562724698,1,A0A7U4GHF9,0.26568939329880026
4876,0.58563066199043545,0.2191525015099684,0.14676564924964824,0.048451187249948069,1,A0A7U4GHF9,0.24897285043735684
4877,0.54679739690876539,0.19644024379741562,0.21465096171456821,0.04211139757925083,1,A0A7U4GHF9,0.25161106754141327
4878,0.58944684491283206,0.16616984524376899,0.18944111973448974,0.054942190108909252,1,A0A7U4GHF9,0.26783301372421187
4879,0.55350616233857008,0.20186017653744812,0.19595528375181501,0.048678377372166778,1,A0A7U4GHF9,0.24912433603014605
4880,0.5644574417469066,0.20412174753378318,0.18440195135110701,0.047018859368203353,1,A0A7U4GHF9,0.25085966671143045
4881,0.62017114989142497,0.16758967416929446,0.1616741522116662,0.050565023727614303,1,A0A7U4GHF9,0.27447275774831692
4882,0.52004218015816062,0.20569612863735759,0.21463586345012406,0.059625827754357791,1,A0A7U4GHF9,0.23821462659664727
4883,0.56003287262750812,0.20755934342424334,0.18620630941144928,0.046201474536799396,1,A0A7U4GHF9,0.2489273107714306
4884,0.57061094317839767,0.19483622183380295,0.18933924800017396,0.045213586987625405,1,A0A7U4GHF9,0.25602605077236706
4885,0.57306820829849847,0.20973390218584939,0.16752668843935892,0.049671201076293234,1,A0A7U4GHF9,0.24972384295592542
4886,0.5606804148750687,0.21536446508986526,0.18565578508307953,0.038299334951986473,1,A0A7U4GHF9,0.24825123241139357
4887,0.51221834090536966,0.23068313838016619,0.20189864690205819,0.055199873812405903,1,A0A7U4GHF9,0.22851110409435171
4888,0.49259199999495012,0.22659333693370168,0.22770847465485169,0.053106188416496627,1,A0A7U4GHF9,0.22677650436224139
4889,0.5138821612557295,0.21043526916450259,0.21849899773210138,0.057183571847666509,1,A0A7U4GHF9,0.23589230754529678
4890,0.56921013388599895,0.21705026266185559,0.16689827972301938,0.046841323729126048,1,A0A7U4GHF9,0.24698888053683221
4891,0.49912673757598369,0.22154238753623615,0.2354184401021191,0.043912434785661071,1,A0A7U4GHF9,0.23241517423740632
4892,0.58708423789142861,0.1873117323154728,0.18182801586819219,0.043776013924906168,1,A0A7U4GHF9,0.26244747478574093
4893,0.4885372341095206,0.21383828319142023,0.24581568391788766,0.051808798781171526,1,A0A7U4GHF9,0.23111475451248698
4894,0.56809356445512804,0.19877456742847774,0.18228812957145465,0.050843738544939517,1,A0A7U4GHF9,0.25254587357619218
4895,0.57632549109513886,0.2190450647984917,0.16421583193191036,0.040413612174459122,1,A0A7U4GHF9,0.24935673157076566
4896,0.56694709087116746,0.17523631979157961,0.20400478281947634,0.053811806517776575,1,A0A7U4GHF9,0.26034749405509505
4897,0.59983080773345576,0.16475598081344989,0.19493378536924938,0.040479426083844854,1,A0A7U4GHF9,0.27427525172012857
4898,0.50694975501247741,0.24399453462162282,0.19705771594546628,0.051997994420433541,1,I7K2S1,0.2226115662110687
4899,0.54059188937767877,0.20329677053318165,0.21677359177023806,0.039337748318901543,1,A0A7U4GHF9,0.24857525236646882
4900,0.48453455601811896,0.2556380362097575,0.20950377078410989,0.050323636988013738,1,I7K2S1,0.21218003163235155
4901,0.51282972791866421,0.23325282560916774,0.20094523735582015,0.052972209116347778,1,A0A7U4GHF9,0.22826575050057796
4902,0.49894347621938528,0.21999494809181491,0.23335233944880707,0.047709236239992722,1,A0A7U4GHF9,0.23193931537518941
4903,0.6161379291221708,0.16548634025575248,0.16552310139633739,0.052852629225739349,1,A0A7U4GHF9,0.27385942890203452
4904,0.52016182859162541,0.23858437081182429,0.18671490362811347,0.054538896968436813,1,A0A7U4GHF9,0.22727726624289579
4905,0.55724191767711562,0.19583105550654534,0.20010707917791373,0.046819947638425237,1,A0A7U4GHF9,0.25261258203918369
4906,0.53442994203079841,0.20956904795807327,0.20813649000250875,0.047864520008619675,1,A0A7U4GHF9,0.24273074794148175
4907,0.4851259872289691,0.21822948912554058,0.23858648909896896,0.058058034546521274,1,A0A7U4GHF9,0.22712405797306079
4908,0.56663142773150843,0.19118028668313733,0.20199954346208454,0.04018874212326963,1,A0A7U4GHF9,0.25796986263123123
4909,0.55130307041549542,0.19548693002225212,0.20430924752430876,0.048900752037943765,1,A0A7U4GHF9,0.25102352898269142
4910,0.54473501676497282,0.20539222695370238,0.20519655148280194,0.044676204798522794,1,A0A7U4GHF9,0.24716402115149927
4911,0.60231373840510971,0.17858131314516584,0.17723717509908768,0.041867773350636767,1,A0A7U4GHF9,0.26920464641509567
4912,0.4937295168553581,0.21945699392480833,0.22777469120510987,0.059038798014723726,1,A0A7U4GHF9,0.22807943260126184
4913,0.50702622219584903,0.18433044080104385,0.2517711680585506,0.056872168944556566,1,A0A7U4GHF9,0.24442287165863952
4914,0.57549795897718414,0.18483412625808046,0.18164810198065956,0.05801981278407585,1,A0A7U4GHF9,0.25728806987253339
4915,0.56300406127434366,0.18296318477916829,0.19668137125947679,0.057351382687011232,1,A0A7U4GHF9,0.2557307464889208
4916,0.52612256593665785,0.19658633895967048,0.22335977114341993,0.053931323960251798,1,A0A7U4GHF9,0.2443458251569196
4917,0.52649672934278491,0.22892853647424577,0.18335054897403888,0.061224185208930353,1,A0A7U4GHF9,0.23033661930200877
4918,0.54980937499341132,0.22244138599096222,0.17899285369662277,0.048756385319003795,1,A0A7U4GHF9,0.24066751442003742
4919,0.55810566920813276,0.17610931650467734,0.22077765666752475,0.04500735761966513,1,A0A7U4GHF9,0.26066042446207938
4920,0.62581943843016608,0.16053680542627233,0.1640064023776423,0.049637353765919344,1,A0A7U4GHF9,0.27846789161420715
4921,0.5613236197203052,0.21732320888600629,0.1815895298485618,0.039763641545126634,1,A0A7U4GHF9,0.24724913288389549
4922,0.58532032059944006,0.19843534204709989,0.17097364608176607,0.045270691271693905,1,A0A7U4GHF9,0.25753220680621236
4923,0.53510916446850409,0.242529163368814,0.17078574884483108,0.051575923317850846,1,A0A7U4GHF9,0.22951172312055723
4924,0.58395070867782728,0.19776183202664913,0.17401122613398323,0.04427623316154037,1,A0A7U4GHF9,0.25778456616061496
4925,0.5256757578271759,0.18756472711946667,0.23651981459756599,0.050239700455791368,1,A0A7U4GHF9,0.24863205093154417
4926,0.54493614405477653,0.20169559817469823,0.18844950846836539,0.064918749302159892,1,A0A7U4GHF9,0.24315013174655309
4927,0.57587066061613945,0.19719668325166045,0.17904276076339357,0.047889895368806529,1,A0A7U4GHF9,0.25544865469701594
4928,0.56167556635187466,0.20771050259014254,0.17575124451515356,0.054862686542829366,1,A0A7U4GHF9,0.24686414156588443
4929,0.57467513011629723,0.17529668342741536,0.19761845538252643,0.052409731073760957,1,A0A7U4GHF9,0.26220971210605293
4930,0.63420701345476893,0.15811370289846949,0.16059834268251866,0.047080940964242833,1,A0A7U4GHF9,0.28169983948198085
4931,0.57273740888746105,0.19850677632760577,0.18017757869288256,0.048578236092050718,1,A0A7U4GHF9,0.25416119368720491
4932,0.57020694295023,0.17741727788163031,0.19388079773041786,0.058494981437721798,1,A0A7U4GHF9,0.25890790237872174
4933,0.51995611517053308,0.1865430596768059,0.24772290150064072,0.045777923652020408,1,A0A7U4GHF9,0.24909759102256568
4934,0.59266748644310119,0.19364975724606051,0.16499354176079251,0.048689214550045587,1,A0A7U4GHF9,0.25984130531327398
4935,0.54655800235270635,0.18129662030413307,0.22729899565667053,0.044846381686490071,1,A0A7U4GHF9,0.25650578338021146
4936,0.51339350675858775,0.19164391763079097,0.2280313136531642,0.066931261957457092,1,A0A7U4GHF9,0.24022148809808308
4937,0.51072573300567337,0.22984887899779319,0.20557701879588375,0.053848369200649671,1,A0A7U4GHF9,0.22889564495206127
4938,0.54492676191101441,0.21079092402993091,0.19801297535141085,0.046269338707643819,1,A0A7U4GHF9,0.24474981199325541
4939,0.57654419523105516,0.17079130741425247,0.19227955724611337,0.06038494010857906,1,A0A7U4GHF9,0.26212043749741443
4940,0.5505060430883677,0.22802565381821044,0.16555616750729241,0.055912135586129542,1,A0A7U4GHF9,0.23678772723133301
4941,0.56996244560860665,0.16587155757198038,0.20782317321427951,0.056342823605133471,1,A0A7U4GHF9,0.26376609610177915
4942,0.55333945678644714,0.20252689050319092,0.20716927342331115,0.036964379287050597,1,A0A7U4GHF9,0.25198920259459123
4943,0.54021520365406572,0.19974771206862291,0.1959176314322319,0.064119452845079569,1,A0A7U4GHF9,0.24317371238683527
4944,0.55744731495494748,0.19333305421142458,0.18681446362611304,0.062405167207514906,1,A0A7U4GHF9,0.2494015703007183
4945,0.56186809734728294,0.1726103418183644,0.21191322095318099,0.053608339881171641,1,A0A7U4GHF9,0.26039528171840631
4946,0.5701870033871872,0.19629080768026899,0.18582162364688648,0.047700565285657248,1,A0A7U4GHF9,0.25472989940131574
4947,0.51184623825196096,0.22635008805846568,0.19804203321388408,0.063761640475689399,1,A0A7U4GHF9,0.22776227467446741
4948,0.51889165254093284,0.2218462536639782,0.20325723428922141,0.056004859505867581,1,A0A7U4GHF9,0.23290944517177647
4949,0.5471637560423197,0.21497561427847525,0.18205140228250893,0.055809227396696026,1,A0A7U4GHF9,0.24105465581303087
4950,0.59461364687075546,0.1588663166801336,0.19039408046464362,0.056125955984467263,1,A0A7U4GHF9,0.27126084137881035
4951,0.51378462771409783,0.20378910746065823,0.23488794757352677,0.047538317251717102,1,A0A7U4GHF9,0.24095592200419913
4952,0.59314359720582877,0.16501795162638572,0.18454581361878786,0.057292637548997702,1,A0A7U4GHF9,0.26835468687495834
4953,0.5050667915628051,0.24217555843547739,0.1960997995569235,0.056657850444794058,1,I7K2S1,0.22150845677769526
