run_id,clean_candidate_id,accession,sequence_sha256,analysis_source,signature_database,signature_accession,signature_description,interpro_accession,interpro_description,start,end,evalue,evidence_status,function_axis_hint,function_axis_confidence,rbp_signal,lysin_signal,amp_signal,ambiguous_function_signal,notes
RUN_20260611_094850,V52_B1_b01cd292eb360577ff4b,Q858U5,b01cd292eb360577ff4b8238e56e8bb274479e8bdbe6c7f38f2952522f54a612,local_interproscan,PANTHER,PTHR35862,FELS-2 PROPHAGE PROTEIN,IPR052726,Bacteriophage Baseplate Hub,24,317,8.3E-17,hit,RBP_like,high,true,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_b01cd292eb360577ff4b,Q858U5,b01cd292eb360577ff4b8238e56e8bb274479e8bdbe6c7f38f2952522f54a612,local_interproscan,SUPERFAMILY,SSF69279,Phage tail proteins,,,15,186,4.59E-27,hit,unknown,none,false,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_b01cd292eb360577ff4b,Q858U5,b01cd292eb360577ff4b8238e56e8bb274479e8bdbe6c7f38f2952522f54a612,local_interproscan,Pfam,PF05954,Phage tail baseplate hub (GPD),,,51,364,1.1E-22,hit,RBP_like,high,true,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_b01cd292eb360577ff4b,Q858U5,b01cd292eb360577ff4b8238e56e8bb274479e8bdbe6c7f38f2952522f54a612,local_interproscan,MobiDBLite,mobidb-lite,consensus disorder prediction,,,240,254,,hit,unknown,none,false,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_b01cd292eb360577ff4b,Q858U5,b01cd292eb360577ff4b8238e56e8bb274479e8bdbe6c7f38f2952522f54a612,local_interproscan,MobiDBLite,mobidb-lite,consensus disorder prediction,,,235,275,,hit,unknown,none,false,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_b52688302df2559fdf27,Q858J8,b52688302df2559fdf274b7d94dc047f197964ad1e9e2f0a9cfa4c768bc7f388,local_interproscan,Gene3D,G3DSA:2.60.320.30,,,,464,558,3.0E-44,hit,unknown,none,false,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_b52688302df2559fdf27,Q858J8,b52688302df2559fdf274b7d94dc047f197964ad1e9e2f0a9cfa4c768bc7f388,local_interproscan,Pfam,PF20744,Tail fibre protein gp37 trimerization region,IPR048388,"Tail fibre protein gp37, trimerization region",371,463,2.7E-33,hit,RBP_like,high,true,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_b52688302df2559fdf27,Q858J8,b52688302df2559fdf274b7d94dc047f197964ad1e9e2f0a9cfa4c768bc7f388,local_interproscan,Coils,Coil,Coil,,,242,262,,hit,unknown,none,false,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_b52688302df2559fdf27,Q858J8,b52688302df2559fdf274b7d94dc047f197964ad1e9e2f0a9cfa4c768bc7f388,local_interproscan,Pfam,PF12604,Tail fibre protein gp37 C terminal domain,IPR022246,"Bacteriophage T7, Gp17, C-terminal",466,545,1.4E-4,hit,RBP_like,high,true,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_b52688302df2559fdf27,Q858J8,b52688302df2559fdf274b7d94dc047f197964ad1e9e2f0a9cfa4c768bc7f388,local_interproscan,Gene3D,G3DSA:6.20.80.10,,,,370,430,2.5E-23,hit,unknown,none,false,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_b52688302df2559fdf27,Q858J8,b52688302df2559fdf274b7d94dc047f197964ad1e9e2f0a9cfa4c768bc7f388,local_interproscan,Gene3D,G3DSA:6.20.70.20,,,,431,463,1.3E-15,hit,unknown,none,false,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_b52688302df2559fdf27,Q858J8,b52688302df2559fdf274b7d94dc047f197964ad1e9e2f0a9cfa4c768bc7f388,local_interproscan,MobiDBLite,mobidb-lite,consensus disorder prediction,,,213,232,,hit,unknown,none,false,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_b52688302df2559fdf27,Q858J8,b52688302df2559fdf274b7d94dc047f197964ad1e9e2f0a9cfa4c768bc7f388,local_interproscan,MobiDBLite,mobidb-lite,consensus disorder prediction,,,198,212,,hit,unknown,none,false,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_b52688302df2559fdf27,Q858J8,b52688302df2559fdf274b7d94dc047f197964ad1e9e2f0a9cfa4c768bc7f388,local_interproscan,MobiDBLite,mobidb-lite,consensus disorder prediction,,,234,253,,hit,unknown,none,false,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_b52688302df2559fdf27,Q858J8,b52688302df2559fdf274b7d94dc047f197964ad1e9e2f0a9cfa4c768bc7f388,local_interproscan,MobiDBLite,mobidb-lite,consensus disorder prediction,,,183,257,,hit,unknown,none,false,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_b52688302df2559fdf27,Q858J8,b52688302df2559fdf274b7d94dc047f197964ad1e9e2f0a9cfa4c768bc7f388,local_interproscan,MobiDBLite,mobidb-lite,consensus disorder prediction,,,183,197,,hit,unknown,none,false,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_b52688302df2559fdf27,Q858J8,b52688302df2559fdf274b7d94dc047f197964ad1e9e2f0a9cfa4c768bc7f388,local_interproscan,Pfam,PF03906,"Phage T7 tail fibre protein, N-terminal",IPR005604,"Bacteriophage T7 tail fibre protein-like, N-terminal domain",1,162,6.3E-70,hit,RBP_like,high,true,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_c60d3696ead8f7842f23,S5MRA5,c60d3696ead8f7842f23b321a2e85f8ae3f9104b6bf012aa89e9c5f9b9c29e51,local_interproscan,FunFam,G3DSA:2.170.290.10:FF:000001,Baseplate wedge protein gp8,,,88,245,3.0E-113,hit,RBP_like,high,true,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_c60d3696ead8f7842f23,S5MRA5,c60d3696ead8f7842f23b321a2e85f8ae3f9104b6bf012aa89e9c5f9b9c29e51,local_interproscan,Gene3D,G3DSA:2.170.290.10,"baseplate structural protein gp8, domain 2",,,88,245,7.1E-177,hit,RBP_like,high,true,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_c60d3696ead8f7842f23,S5MRA5,c60d3696ead8f7842f23b321a2e85f8ae3f9104b6bf012aa89e9c5f9b9c29e51,local_interproscan,SUPERFAMILY,SSF89433,Baseplate structural protein gp8,IPR036327,"Bacteriophage T4, Gp8 superfamily",7,334,1.44E-151,hit,RBP_like,high,true,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_c60d3696ead8f7842f23,S5MRA5,c60d3696ead8f7842f23b321a2e85f8ae3f9104b6bf012aa89e9c5f9b9c29e51,local_interproscan,Gene3D,G3DSA:2.60.340.10,"baseplate structural protein gp8, domain 1",,,12,334,7.1E-177,hit,RBP_like,high,true,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_c60d3696ead8f7842f23,S5MRA5,c60d3696ead8f7842f23b321a2e85f8ae3f9104b6bf012aa89e9c5f9b9c29e51,local_interproscan,Pfam,PF09215,"Bacteriophage T4, Gp8",IPR015298,"Bacteriophage T4, Gp8",10,334,6.6E-193,hit,unknown,none,false,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_cd565017b4e6079c3c29,F4N729,cd565017b4e6079c3c291738af8dbf2470f107cc115a7a8b4567e32bbe435367,local_interproscan,PANTHER,PTHR35191,PROPHAGE SIDE TAIL FIBER PROTEIN HOMOLOG STFQ-RELATED,IPR051934,Bacteriophage Tail Fiber Structural Protein,1,92,1.6E-23,hit,RBP_like,high,true,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_cd565017b4e6079c3c29,F4N729,cd565017b4e6079c3c291738af8dbf2470f107cc115a7a8b4567e32bbe435367,local_interproscan,Pfam,PF12571,"Phage tail-collar fibre protein, N-terminal",IPR022225,"Phage tail fibre protein, N-terminal domain",1,92,5.8E-33,hit,RBP_like,high,true,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_cfb1b0edf5a228825f7d,A0A0B5A4Q9,cfb1b0edf5a228825f7dfae24d63985f58af86415032b76c5abcc0525b434e54,local_interproscan,Pfam,PF02413,"Caudovirales tail fibre assembly protein, lambda gpK",IPR003458,"Bacteriophage T4, Gp38, tail fibre assembly",70,174,3.5E-6,hit,RBP_like,high,true,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_d04c570455dadb2885ec,A0A088F649,d04c570455dadb2885ec7beccd299a76d7320d05ac41aa68161a025d3151a77a,local_interproscan,Coils,Coil,Coil,,,158,185,,hit,unknown,none,false,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_d04c570455dadb2885ec,A0A088F649,d04c570455dadb2885ec7beccd299a76d7320d05ac41aa68161a025d3151a77a,local_interproscan,MobiDBLite,mobidb-lite,consensus disorder prediction,,,177,200,,hit,unknown,none,false,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_d04c570455dadb2885ec,A0A088F649,d04c570455dadb2885ec7beccd299a76d7320d05ac41aa68161a025d3151a77a,local_interproscan,MobiDBLite,mobidb-lite,consensus disorder prediction,,,164,201,,hit,unknown,none,false,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_d04c570455dadb2885ec,A0A088F649,d04c570455dadb2885ec7beccd299a76d7320d05ac41aa68161a025d3151a77a,local_interproscan,Pfam,PF13884,Chaperone of endosialidase,IPR030392,Intramolecular chaperone auto-processing domain,540,608,5.3E-8,hit,unknown,none,false,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_d04c570455dadb2885ec,A0A088F649,d04c570455dadb2885ec7beccd299a76d7320d05ac41aa68161a025d3151a77a,local_interproscan,ProSiteProfiles,PS51688,Intramolecular chaperone auto-processing (ICA) domain profile.,IPR030392,Intramolecular chaperone auto-processing domain,540,645,17.603207,hit,unknown,none,false,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_d04c570455dadb2885ec,A0A088F649,d04c570455dadb2885ec7beccd299a76d7320d05ac41aa68161a025d3151a77a,local_interproscan,Pfam,PF03906,"Phage T7 tail fibre protein, N-terminal",IPR005604,"Bacteriophage T7 tail fibre protein-like, N-terminal domain",1,155,4.1E-55,hit,RBP_like,high,true,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_d4fca03c0ade8d07aecf,A0A449C555,d4fca03c0ade8d07aecf959b3e1f22413af38e6613ae461a59c17e209607554e,local_interproscan,Pfam,PF12322,T4 bacteriophage base plate protein,IPR024364,"Baseplate hub assembly protein, bacteriophage T4-like",1,201,1.4E-51,hit,RBP_like,high,true,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_d79cea01584a0b61d006,A0A1V0DXW2,d79cea01584a0b61d00656930b19cef1b4a366133d8e8ca7ed6c0f9775600097,local_interproscan,Pfam,PF12322,T4 bacteriophage base plate protein,IPR024364,"Baseplate hub assembly protein, bacteriophage T4-like",1,199,9.2E-44,hit,RBP_like,high,true,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_d80697b26d5ffe3b4736,A0A0H3NZ47,d80697b26d5ffe3b4736b6527e486ccd8cf2312ac98625679b5f5030f7c5bb83,local_interproscan,MobiDBLite,mobidb-lite,consensus disorder prediction,,,255,279,,hit,unknown,none,false,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_d80697b26d5ffe3b4736,A0A0H3NZ47,d80697b26d5ffe3b4736b6527e486ccd8cf2312ac98625679b5f5030f7c5bb83,local_interproscan,Pfam,PF05954,Phage tail baseplate hub (GPD),,,96,367,2.8E-15,hit,RBP_like,high,true,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_d80697b26d5ffe3b4736,A0A0H3NZ47,d80697b26d5ffe3b4736b6527e486ccd8cf2312ac98625679b5f5030f7c5bb83,local_interproscan,SUPERFAMILY,SSF69279,Phage tail proteins,,,15,188,4.82E-26,hit,unknown,none,false,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_d80697b26d5ffe3b4736,A0A0H3NZ47,d80697b26d5ffe3b4736b6527e486ccd8cf2312ac98625679b5f5030f7c5bb83,local_interproscan,PANTHER,PTHR35862,FELS-2 PROPHAGE PROTEIN,IPR052726,Bacteriophage Baseplate Hub,24,320,9.6E-17,hit,RBP_like,high,true,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_d80b009022fb67229062,I6Q9A1,d80b009022fb672290626551547c1c9dd640ed8b2ce166890938dce88ce4687d,local_interproscan,Gene3D,G3DSA:6.20.80.10,,,,370,430,2.5E-23,hit,unknown,none,false,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_d80b009022fb67229062,I6Q9A1,d80b009022fb672290626551547c1c9dd640ed8b2ce166890938dce88ce4687d,local_interproscan,Gene3D,G3DSA:2.60.320.30,,,,464,558,6.6E-45,hit,unknown,none,false,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_d80b009022fb67229062,I6Q9A1,d80b009022fb672290626551547c1c9dd640ed8b2ce166890938dce88ce4687d,local_interproscan,Coils,Coil,Coil,,,242,262,,hit,unknown,none,false,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_d80b009022fb67229062,I6Q9A1,d80b009022fb672290626551547c1c9dd640ed8b2ce166890938dce88ce4687d,local_interproscan,Pfam,PF12604,Tail fibre protein gp37 C terminal domain,IPR022246,"Bacteriophage T7, Gp17, C-terminal",483,533,1.7E-4,hit,RBP_like,high,true,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_d80b009022fb67229062,I6Q9A1,d80b009022fb672290626551547c1c9dd640ed8b2ce166890938dce88ce4687d,local_interproscan,MobiDBLite,mobidb-lite,consensus disorder prediction,,,182,197,,hit,unknown,none,false,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_d80b009022fb67229062,I6Q9A1,d80b009022fb672290626551547c1c9dd640ed8b2ce166890938dce88ce4687d,local_interproscan,MobiDBLite,mobidb-lite,consensus disorder prediction,,,182,212,,hit,unknown,none,false,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_d80b009022fb67229062,I6Q9A1,d80b009022fb672290626551547c1c9dd640ed8b2ce166890938dce88ce4687d,local_interproscan,MobiDBLite,mobidb-lite,consensus disorder prediction,,,198,212,,hit,unknown,none,false,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_d80b009022fb67229062,I6Q9A1,d80b009022fb672290626551547c1c9dd640ed8b2ce166890938dce88ce4687d,local_interproscan,Pfam,PF20744,Tail fibre protein gp37 trimerization region,IPR048388,"Tail fibre protein gp37, trimerization region",371,463,2.7E-33,hit,RBP_like,high,true,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_d80b009022fb67229062,I6Q9A1,d80b009022fb672290626551547c1c9dd640ed8b2ce166890938dce88ce4687d,local_interproscan,Gene3D,G3DSA:6.20.70.20,,,,431,463,1.3E-15,hit,unknown,none,false,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_d80b009022fb67229062,I6Q9A1,d80b009022fb672290626551547c1c9dd640ed8b2ce166890938dce88ce4687d,local_interproscan,Pfam,PF03906,"Phage T7 tail fibre protein, N-terminal",IPR005604,"Bacteriophage T7 tail fibre protein-like, N-terminal domain",1,162,6.3E-70,hit,RBP_like,high,true,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_e92abc0cdf34f2e59b61,A0A0P0LE96,e92abc0cdf34f2e59b61c8a28763e87d31c64cda99dc6bb5f7299896ad81d52f,local_interproscan,Coils,Coil,Coil,,,615,635,,hit,unknown,none,false,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_e92abc0cdf34f2e59b61,A0A0P0LE96,e92abc0cdf34f2e59b61c8a28763e87d31c64cda99dc6bb5f7299896ad81d52f,local_interproscan,Pfam,PF13884,Chaperone of endosialidase,IPR030392,Intramolecular chaperone auto-processing domain,531,599,4.6E-7,hit,unknown,none,false,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_e92abc0cdf34f2e59b61,A0A0P0LE96,e92abc0cdf34f2e59b61c8a28763e87d31c64cda99dc6bb5f7299896ad81d52f,local_interproscan,ProSiteProfiles,PS51688,Intramolecular chaperone auto-processing (ICA) domain profile.,IPR030392,Intramolecular chaperone auto-processing domain,531,636,15.972209,hit,unknown,none,false,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_e92abc0cdf34f2e59b61,A0A0P0LE96,e92abc0cdf34f2e59b61c8a28763e87d31c64cda99dc6bb5f7299896ad81d52f,local_interproscan,Pfam,PF03906,"Phage T7 tail fibre protein, N-terminal",IPR005604,"Bacteriophage T7 tail fibre protein-like, N-terminal domain",1,162,1.9E-56,hit,RBP_like,high,true,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_efe60e0c4edc1bce8171,A0AAT9S6U3,efe60e0c4edc1bce817107f1e953ab39400334b5852696582c6a4c5d8e6cdade,local_interproscan,Coils,Coil,Coil,,,164,191,,hit,unknown,none,false,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_efe60e0c4edc1bce8171,A0AAT9S6U3,efe60e0c4edc1bce817107f1e953ab39400334b5852696582c6a4c5d8e6cdade,local_interproscan,Pfam,PF13884,Chaperone of endosialidase,IPR030392,Intramolecular chaperone auto-processing domain,516,584,3.7E-9,hit,unknown,none,false,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_efe60e0c4edc1bce8171,A0AAT9S6U3,efe60e0c4edc1bce817107f1e953ab39400334b5852696582c6a4c5d8e6cdade,local_interproscan,MobiDBLite,mobidb-lite,consensus disorder prediction,,,242,252,,hit,unknown,none,false,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_efe60e0c4edc1bce8171,A0AAT9S6U3,efe60e0c4edc1bce817107f1e953ab39400334b5852696582c6a4c5d8e6cdade,local_interproscan,MobiDBLite,mobidb-lite,consensus disorder prediction,,,218,233,,hit,unknown,none,false,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_efe60e0c4edc1bce8171,A0AAT9S6U3,efe60e0c4edc1bce817107f1e953ab39400334b5852696582c6a4c5d8e6cdade,local_interproscan,MobiDBLite,mobidb-lite,consensus disorder prediction,,,193,252,,hit,unknown,none,false,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_efe60e0c4edc1bce8171,A0AAT9S6U3,efe60e0c4edc1bce817107f1e953ab39400334b5852696582c6a4c5d8e6cdade,local_interproscan,Coils,Coil,Coil,,,600,620,,hit,unknown,none,false,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_efe60e0c4edc1bce8171,A0AAT9S6U3,efe60e0c4edc1bce817107f1e953ab39400334b5852696582c6a4c5d8e6cdade,local_interproscan,Coils,Coil,Coil,,,248,268,,hit,unknown,none,false,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_efe60e0c4edc1bce8171,A0AAT9S6U3,efe60e0c4edc1bce817107f1e953ab39400334b5852696582c6a4c5d8e6cdade,local_interproscan,ProSiteProfiles,PS51688,Intramolecular chaperone auto-processing (ICA) domain profile.,IPR030392,Intramolecular chaperone auto-processing domain,516,621,17.199905,hit,unknown,none,false,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_efe60e0c4edc1bce8171,A0AAT9S6U3,efe60e0c4edc1bce817107f1e953ab39400334b5852696582c6a4c5d8e6cdade,local_interproscan,Pfam,PF03906,"Phage T7 tail fibre protein, N-terminal",IPR005604,"Bacteriophage T7 tail fibre protein-like, N-terminal domain",1,154,4.1E-46,hit,RBP_like,high,true,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_f3019dacd9c075b4e0f6,A0A0H3NKM1,f3019dacd9c075b4e0f69b495d859ded7f5894231b202e2fba138c1ce9f6f2a5,local_interproscan,Pfam,PF05954,Phage tail baseplate hub (GPD),,,96,367,2.0E-15,hit,RBP_like,high,true,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_f3019dacd9c075b4e0f6,A0A0H3NKM1,f3019dacd9c075b4e0f69b495d859ded7f5894231b202e2fba138c1ce9f6f2a5,local_interproscan,SUPERFAMILY,SSF69279,Phage tail proteins,,,15,188,2.95E-26,hit,unknown,none,false,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_f3019dacd9c075b4e0f6,A0A0H3NKM1,f3019dacd9c075b4e0f69b495d859ded7f5894231b202e2fba138c1ce9f6f2a5,local_interproscan,PANTHER,PTHR35862,FELS-2 PROPHAGE PROTEIN,IPR052726,Bacteriophage Baseplate Hub,24,320,2.6E-16,hit,RBP_like,high,true,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_f48fac3ae786f3fb38b3,B3VCL5,f48fac3ae786f3fb38b3fee0e1ac105ab43dc6a80cd288c0463e3d4deed67f40,local_interproscan,Coils,Coil,Coil,,,241,261,,hit,unknown,none,false,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_f48fac3ae786f3fb38b3,B3VCL5,f48fac3ae786f3fb38b3fee0e1ac105ab43dc6a80cd288c0463e3d4deed67f40,local_interproscan,Coils,Coil,Coil,,,276,310,,hit,unknown,none,false,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_f48fac3ae786f3fb38b3,B3VCL5,f48fac3ae786f3fb38b3fee0e1ac105ab43dc6a80cd288c0463e3d4deed67f40,local_interproscan,Gene3D,G3DSA:2.60.320.30,,,,482,569,1.1E-38,hit,unknown,none,false,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_f48fac3ae786f3fb38b3,B3VCL5,f48fac3ae786f3fb38b3fee0e1ac105ab43dc6a80cd288c0463e3d4deed67f40,local_interproscan,MobiDBLite,mobidb-lite,consensus disorder prediction,,,208,217,,hit,unknown,none,false,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_f48fac3ae786f3fb38b3,B3VCL5,f48fac3ae786f3fb38b3fee0e1ac105ab43dc6a80cd288c0463e3d4deed67f40,local_interproscan,MobiDBLite,mobidb-lite,consensus disorder prediction,,,164,303,,hit,unknown,none,false,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_f48fac3ae786f3fb38b3,B3VCL5,f48fac3ae786f3fb38b3fee0e1ac105ab43dc6a80cd288c0463e3d4deed67f40,local_interproscan,MobiDBLite,mobidb-lite,consensus disorder prediction,,,264,281,,hit,unknown,none,false,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_f48fac3ae786f3fb38b3,B3VCL5,f48fac3ae786f3fb38b3fee0e1ac105ab43dc6a80cd288c0463e3d4deed67f40,local_interproscan,MobiDBLite,mobidb-lite,consensus disorder prediction,,,169,194,,hit,unknown,none,false,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_f48fac3ae786f3fb38b3,B3VCL5,f48fac3ae786f3fb38b3fee0e1ac105ab43dc6a80cd288c0463e3d4deed67f40,local_interproscan,MobiDBLite,mobidb-lite,consensus disorder prediction,,,237,263,,hit,unknown,none,false,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_f48fac3ae786f3fb38b3,B3VCL5,f48fac3ae786f3fb38b3fee0e1ac105ab43dc6a80cd288c0463e3d4deed67f40,local_interproscan,MobiDBLite,mobidb-lite,consensus disorder prediction,,,195,205,,hit,unknown,none,false,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_f48fac3ae786f3fb38b3,B3VCL5,f48fac3ae786f3fb38b3fee0e1ac105ab43dc6a80cd288c0463e3d4deed67f40,local_interproscan,MobiDBLite,mobidb-lite,consensus disorder prediction,,,282,303,,hit,unknown,none,false,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_f48fac3ae786f3fb38b3,B3VCL5,f48fac3ae786f3fb38b3fee0e1ac105ab43dc6a80cd288c0463e3d4deed67f40,local_interproscan,Pfam,PF03906,"Phage T7 tail fibre protein, N-terminal",IPR005604,"Bacteriophage T7 tail fibre protein-like, N-terminal domain",1,154,3.1E-45,hit,RBP_like,high,true,false,false,false,Parsed from local InterProScan TSV.
RUN_20260611_094850,V52_B1_f48fac3ae786f3fb38b3,B3VCL5,f48fac3ae786f3fb38b3fee0e1ac105ab43dc6a80cd288c0463e3d4deed67f40,local_interproscan,Coils,Coil,Coil,,,164,198,,hit,unknown,none,false,false,false,false,Parsed from local InterProScan TSV.
