rank_version,source_accession,pair_id,candidate_record_id,ordinary_candidate_policy,forced_rank_status,hard_coded_priority_status,manual_override_status,gold_standard_bonus_status,Q9T0Z9_prior_E6_evidence_status,G_pre1_target_engineering_composite_rank,G_pre1_target_engineering_composite_score,target_context_score,target_organism_score,target_organism_class,phage_origin_score,phage_origin_class,target_origin_manual_review_required,docking_support_score,solubility_no_chaperone_score,E6_5_solubility_aggregation_chaperone_score,curated_no_external_chaperone_required_strength,curated_soluble_expression_strength,global_engineering_residual_score,E7_unlocked_score,E7_unlocked_rank,E6_total_score,source_organism,target_organism,phage_host,product_annotation,ranking_status,old_G_pre1_status,G_pre2_status,E6_status,E7_status,tie_breaker_order
v5.4.8z2,A0A0T9KM81,A0A0T9KM81__V52_B0_7a81155a7a0c2ebf47c0__compound5,V52_B0_7a81155a7a0c2ebf47c0,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,337,0.427500,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.739263,0.502649,0.837748,0.000000,0.000000,0.832361,0.832361,30,0.832361,Yersinia kristensenii,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0ABM9Y805,A0ABM9Y805__V52_B0_7191281bc78abaeb5b65__compound5,V52_B0_7191281bc78abaeb5b65,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,338,0.426627,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.691492,0.545516,0.909193,0.000000,0.000000,0.834510,0.834510,24,0.834510,Yersinia mollaretii (strain ATCC 43969 / DSM 18520 / CIP 103324 / CNY 7263 / WAIP 204),Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0AB73PI84,A0AB73PI84__V52_B0_20c6d013579b148125e6__compound5,V52_B0_20c6d013579b148125e6,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,339,0.425783,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.665247,0.577734,0.962890,0.000000,0.000000,0.793742,0.793742,310,0.793742,Yersinia kristensenii,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A0E1NTH1,A0A0E1NTH1__V52_B0_64409d2d4e35a31e6e12__compound5,V52_B0_64409d2d4e35a31e6e12,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,340,0.425604,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.698553,0.549038,0.915064,0.000000,0.000000,0.771714,0.771714,536,0.771714,Yersinia pestis bv. Antiqua (strain Antiqua),Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0ABW9EXB2,A0ABW9EXB2__V52_B0_d5aed8b3ff6b1c0d0f46__compound5,V52_B0_d5aed8b3ff6b1c0d0f46,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,341,0.425465,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.686447,0.558654,0.931090,0.000000,0.000000,0.778903,0.778903,479,0.778903,Yersinia proxima,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0AB72ZKZ2,A0AB72ZKZ2__V52_B0_3ea1fc575133e2eaa169__compound5,V52_B0_3ea1fc575133e2eaa169,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,342,0.424921,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.695276,0.549038,0.915064,0.000000,0.000000,0.771168,0.771168,543,0.771168,Yersinia pestis PY-08,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A0T9KX64,A0A0T9KX64__V52_B0_c5eb7bb81af88279b962__compound5,V52_B0_c5eb7bb81af88279b962,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,343,0.424167,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.662048,0.578299,0.963832,0.000000,0.000000,0.771960,0.771960,531,0.771960,Yersinia kristensenii,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,Q66BM0,Q66BM0__V52_B0_0cc66775155771599336__compound5,V52_B0_0cc66775155771599336,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,344,0.423770,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.664378,0.557042,0.928404,0.000000,0.000000,0.839728,0.839728,15,0.839728,Yersinia pseudotuberculosis serotype I (strain IP32953),Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0AAI8ZUU9,A0AAI8ZUU9__V52_B0_44bb6b76bc78f946ceea__compound5,V52_B0_44bb6b76bc78f946ceea,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,345,0.423715,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.659245,0.568907,0.948179,0.000000,0.000000,0.811695,0.811695,128,0.811695,Yersinia frederiksenii,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0ABM6UUX5,A0ABM6UUX5__V52_B0_e11b0e2e8fdc1701b3c2__compound5,V52_B0_e11b0e2e8fdc1701b3c2,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,346,0.423528,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.674446,0.553571,0.922618,0.000000,0.000000,0.808498,0.808498,153,0.808498,Yersinia massiliensis,Yersinia,Yersinia,Phage tail collar domain-containing protein,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0ABP2EH72,A0ABP2EH72__V52_B0_7e6cb1be9e515a5ee41d__compound5,V52_B0_7e6cb1be9e515a5ee41d,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,347,0.423425,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.684403,0.570186,0.950310,0.000000,0.000000,0.700148,0.700148,804,0.700148,Yersinia mollaretii (strain ATCC 43969 / DSM 18520 / CIP 103324 / CNY 7263 / WAIP 204),Yersinia,Yersinia,Type VI secretion system tip protein VgrG,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A0A8VKM3,A0A0A8VKM3__V52_B0_22b2ec7921a3970071f4__compound5,V52_B0_22b2ec7921a3970071f4,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,348,0.423045,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.665447,0.568977,0.948295,0.000000,0.000000,0.773205,0.773205,518,0.773205,Yersinia ruckeri,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0AA36LPU1,A0AA36LPU1__V52_B0_8305b923d47ec09b1617__compound5,V52_B0_8305b923d47ec09b1617,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,349,0.422967,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.694276,0.533501,0.889169,0.000000,0.000000,0.798221,0.798221,260,0.798221,Yersinia mollaretii,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A0T9LS41,A0A0T9LS41__V52_B0_eb36c88957fa1b8b5146__compound5,V52_B0_eb36c88957fa1b8b5146,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,350,0.422318,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.703647,0.522527,0.870879,0.000000,0.000000,0.791669,0.791669,344,0.791669,Yersinia intermedia,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A0H3B6E3,A0A0H3B6E3__V52_B0_74ac4ac00a60054beb8e__compound5,V52_B0_74ac4ac00a60054beb8e,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,351,0.421966,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.654215,0.575214,0.958690,0.000000,0.000000,0.771595,0.771595,537,0.771595,Yersinia pseudotuberculosis serotype O:3 (strain YPIII),Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0AB72ZMY1,A0AB72ZMY1__V52_B0_b1ba3a423abe546c8928__compound5,V52_B0_b1ba3a423abe546c8928,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,352,0.421159,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.630373,0.593919,0.989865,0.000000,0.000000,0.776004,0.776004,501,0.776004,Yersinia pestis PY-08,Yersinia,Yersinia,Rhs element Vgr protein,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A0T9MH64,A0A0T9MH64__V52_B0_5b3110279b295ea45c17__compound5,V52_B0_5b3110279b295ea45c17,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,353,0.420777,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.641782,0.563794,0.939656,0.000000,0.000000,0.843230,0.843230,7,0.843230,Yersinia intermedia,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A2G4U2G2,A0A2G4U2G2__V52_B0_389fe650d8052b28d6ea__compound5,V52_B0_389fe650d8052b28d6ea,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,354,0.420393,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.688035,0.534921,0.891535,0.000000,0.000000,0.766039,0.766039,582,0.766039,Yersinia bercovieri,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0ABX5R0C5,A0ABX5R0C5__V52_B0_ed9ad955fa106844445a__compound5,V52_B0_ed9ad955fa106844445a,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,355,0.420296,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.629936,0.585631,0.976052,0.000000,0.000000,0.793645,0.793645,312,0.793645,Yersinia hibernica,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0ABM9XWV8,A0ABM9XWV8__V52_B0_6bf6933b7a5f827b9824__compound5,V52_B0_6bf6933b7a5f827b9824,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,356,0.419834,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.621046,0.590260,0.983766,0.000000,0.000000,0.801456,0.801456,225,0.801456,Yersinia bercovieri ATCC 43970,Yersinia,Yersinia,Phage tail collar domain-containing protein,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0ABM7AH44,A0ABM7AH44__V52_B0_8f875241b7489dd2f05b__compound5,V52_B0_8f875241b7489dd2f05b,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,357,0.419820,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.670395,0.536111,0.893518,0.000000,0.000000,0.820374,0.820374,79,0.820374,Yersinia pseudotuberculosis,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A380PQB1,A0A380PQB1__V52_B0_606cfe8075e59f7de5c7__compound5,V52_B0_606cfe8075e59f7de5c7,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,358,0.419625,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.655089,0.557233,0.928722,0.000000,0.000000,0.793217,0.793217,318,0.793217,Yersinia frederiksenii,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0ABY5UJG2,A0ABY5UJG2__V52_B0_342c7b149ddd77f29e31__compound5,V52_B0_342c7b149ddd77f29e31,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,359,0.419267,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.698001,0.518422,0.864036,0.000000,0.000000,0.769653,0.769653,556,0.769653,Yersinia alsatica,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A0H3B4K0,A0A0H3B4K0__V52_B0_c4f3ea7d9dc20f51a97b__compound5,V52_B0_c4f3ea7d9dc20f51a97b,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,360,0.419142,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.618493,0.580095,0.966825,0.000000,0.000000,0.838484,0.838484,17,0.838484,Yersinia pseudotuberculosis serotype O:3 (strain YPIII),Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0AA36LNC6,A0AA36LNC6__V52_B0_1bc4fd8f9bdbe276ead7__compound5,V52_B0_1bc4fd8f9bdbe276ead7,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,361,0.418983,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.673589,0.540873,0.901455,0.000000,0.000000,0.771821,0.771821,534,0.771821,Yersinia mollaretii,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A0T9TRC6,A0A0T9TRC6__V52_B0_249c9ee63a943d41e6b9__compound5,V52_B0_249c9ee63a943d41e6b9,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,362,0.418810,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.657671,0.548196,0.913660,0.000000,0.000000,0.802738,0.802738,212,0.802738,Yersinia aldovae,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A0H3B3D7,A0A0H3B3D7__V52_B0_5d4dcf2b530938be8ffb__compound5,V52_B0_5d4dcf2b530938be8ffb,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,363,0.418365,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.672094,0.532829,0.888049,0.000000,0.000000,0.797606,0.797606,269,0.797606,Yersinia pseudotuberculosis serotype O:3 (strain YPIII),Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A380PNY7,A0A380PNY7__V52_B0_480b5f66a3b02719be1d__compound5,V52_B0_480b5f66a3b02719be1d,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,364,0.417724,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.680169,0.514844,0.858073,0.000000,0.000000,0.824429,0.824429,55,0.824429,Yersinia frederiksenii,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0ABM6UP52,A0ABM6UP52__V52_B0_e382426bbe3565956eea__compound5,V52_B0_e382426bbe3565956eea,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,365,0.417613,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.639201,0.568381,0.947301,0.000000,0.000000,0.771933,0.771933,532,0.771933,Yersinia massiliensis,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A380PNE2,A0A380PNE2__V52_B0_95eba71952a7437cb506__compound5,V52_B0_95eba71952a7437cb506,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,366,0.417606,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.662871,0.542506,0.904177,0.000000,0.000000,0.780619,0.780619,467,0.780619,Yersinia frederiksenii,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0ABM9TDA6,A0ABM9TDA6__V52_B0_55fdd90e835193802796__compound5,V52_B0_55fdd90e835193802796,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,367,0.417494,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.639444,0.549614,0.916024,0.000000,0.000000,0.843640,0.843640,6,0.843640,Yersinia wautersii,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0ABM9TCS0,A0ABM9TCS0__V52_B0_e8c7a9dec686b040fb2e__compound5,V52_B0_e8c7a9dec686b040fb2e,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,368,0.417424,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.654429,0.552244,0.920406,0.000000,0.000000,0.771786,0.771786,535,0.771786,Yersinia wautersii,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A0H5M9D5,A0A0H5M9D5__V52_B0_057d92a39b1b57c6b9e4__compound5,V52_B0_057d92a39b1b57c6b9e4,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,369,0.416959,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.639745,0.562844,0.938074,0.000000,0.000000,0.778819,0.778819,480,0.778819,Yersinia intermedia,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A085U5Z0,A0A085U5Z0__V52_B0_185d6c3c172d8b8f1666__compound5,V52_B0_185d6c3c172d8b8f1666,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,370,0.416760,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.651930,0.548174,0.913624,0.000000,0.000000,0.784782,0.784782,426,0.784782,Yersinia ruckeri,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0AAV3B8C3,A0AAV3B8C3__V52_B0_b19c7885166dd23424b9__compound5,V52_B0_b19c7885166dd23424b9,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,371,0.416571,0.250000,0.400000,other_or_genus_only_Yersinia,0.100000,other_unknown_non_phage_or_missing_origin,true,0.627578,0.579851,0.966418,0.000000,0.000000,0.751695,0.751695,675,0.751695,Yersinia pestis biovar Orientalis str. IP275,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
